JobID,ranked_resume_ids,matched_categories,category_rerank_applied
BDS-E-015,"[""29051656"", ""20824105"", ""83816738"", ""30223363"", ""18067556"", ""79541391"", ""10247517"", ""13385306"", ""31243710"", ""20408458""]","[""INFORMATION-TECHNOLOGY""]",True
BDS-E-016,"[""29051656"", ""83816738"", ""20824105"", ""79541391"", ""18067556"", ""30223363"", ""31243710"", ""10247517"", ""13385306"", ""20408458""]","[""INFORMATION-TECHNOLOGY""]",True
BDS-E-017,"[""29051656"", ""20824105"", ""83816738"", ""13385306"", ""31243710"", ""18067556"", ""10247517"", ""30223363"", ""79541391"", ""11584809""]","[""INFORMATION-TECHNOLOGY""]",True
BDS-E-018,"[""29051656"", ""20824105"", ""30223363"", ""13385306"", ""18067556"", ""83816738"", ""10247517"", ""79541391"", ""20408458"", ""31243710""]","[""INFORMATION-TECHNOLOGY""]",True
BDS-E-019,"[""29051656"", ""20824105"", ""83816738"", ""31243710"", ""18067556"", ""79541391"", ""10247517"", ""30223363"", ""13385306"", ""11584809""]","[""INFORMATION-TECHNOLOGY""]",True
BDS-E-020,"[""29051656"", ""20824105"", ""18067556"", ""30223363"", ""79541391"", ""83816738"", ""13385306"", ""31243710"", ""10247517"", ""20408458""]","[""INFORMATION-TECHNOLOGY""]",True
BD-F-001,"[""83816738"", ""10641230"", ""16186411"", ""20674668"", ""26746496"", ""17688766"", ""10089434"", ""31243710"", ""70089206"", ""27058381""]","[""INFORMATION-TECHNOLOGY""]",True
BD-F-002,"[""83816738"", ""10641230"", ""16186411"", ""26746496"", ""20674668"", ""31243710"", ""10089434"", ""70089206"", ""17688766"", ""20001721""]","[""INFORMATION-TECHNOLOGY""]",True
BD-F-003,"[""83816738"", ""10641230"", ""16186411"", ""26746496"", ""31243710"", ""17688766"", ""20674668"", ""27058381"", ""10089434"", ""70089206""]","[""INFORMATION-TECHNOLOGY""]",True
BD-F-004,"[""83816738"", ""16186411"", ""26746496"", ""10641230"", ""20674668"", ""10089434"", ""31243710"", ""17688766"", ""70089206"", ""20001721""]","[""INFORMATION-TECHNOLOGY""]",True
BD-F-005,"[""83816738"", ""10641230"", ""16186411"", ""26746496"", ""20674668"", ""10089434"", ""31243710"", ""17688766"", ""70089206"", ""27770859""]","[""INFORMATION-TECHNOLOGY""]",True
BD-F-006,"[""83816738"", ""16186411"", ""10641230"", ""26746496"", ""31243710"", ""17688766"", ""20674668"", ""10089434"", ""27058381"", ""13477922""]","[""INFORMATION-TECHNOLOGY""]",True
BD-F-007,"[""83816738"", ""10641230"", ""16186411"", ""26746496"", ""20674668"", ""10089434"", ""17688766"", ""31243710"", ""70089206"", ""27058381""]","[""INFORMATION-TECHNOLOGY""]",True
BD-F-008,"[""83816738"", ""16186411"", ""10641230"", ""26746496"", ""20674668"", ""31243710"", ""10089434"", ""17688766"", ""70089206"", ""20001721""]","[""INFORMATION-TECHNOLOGY""]",True
BD-F-009,"[""83816738"", ""10641230"", ""16186411"", ""26746496"", ""31243710"", ""20674668"", ""17688766"", ""10089434"", ""27058381"", ""13477922""]","[""INFORMATION-TECHNOLOGY""]",True
BD-F-010,"[""83816738"", ""10641230"", ""16186411"", ""26746496"", ""20674668"", ""31243710"", ""10089434"", ""17688766"", ""70089206"", ""27770859""]","[""INFORMATION-TECHNOLOGY""]",True
BD-E-011,"[""83816738"", ""17688766"", ""16186411"", ""26746496"", ""31243710"", ""10641230"", ""36856210"", ""20674668"", ""11584809"", ""46260230""]","[""ACCOUNTANT"", ""INFORMATION-TECHNOLOGY""]",True
BD-E-012,"[""83816738"", ""17688766"", ""20824105"", ""31243710"", ""16186411"", ""26746496"", ""27770859"", ""36856210"", ""18187364"", ""27058381""]","[""ACCOUNTANT"", ""INFORMATION-TECHNOLOGY""]",True
BD-E-013,"[""83816738"", ""17688766"", ""31243710"", ""20824105"", ""36856210"", ""20879311"", ""27058381"", ""18187364"", ""27770859"", ""11584809""]","[""ACCOUNTANT"", ""INFORMATION-TECHNOLOGY""]",True
BD-E-014,"[""83816738"", ""20824105"", ""31243710"", ""17688766"", ""16186411"", ""26746496"", ""27770859"", ""11584809"", ""20879311"", ""36856210""]","[""ACCOUNTANT"", ""INFORMATION-TECHNOLOGY""]",True
BD-E-015,"[""83816738"", ""17688766"", ""31243710"", ""20824105"", ""20879311"", ""16186411"", ""36856210"", ""26746496"", ""57002858"", ""11584809""]","[""ACCOUNTANT"", ""INFORMATION-TECHNOLOGY""]",True
BD-E-016,"[""83816738"", ""17688766"", ""20824105"", ""31243710"", ""16186411"", ""36856210"", ""26746496"", ""18187364"", ""11584809"", ""20879311""]","[""ACCOUNTANT"", ""INFORMATION-TECHNOLOGY""]",True
BD-E-017,"[""83816738"", ""17688766"", ""31243710"", ""20824105"", ""20879311"", ""16186411"", ""11584809"", ""36856210"", ""26746496"", ""10641230""]","[""ACCOUNTANT"", ""INFORMATION-TECHNOLOGY""]",True
BD-E-018,"[""83816738"", ""17688766"", ""31243710"", ""16186411"", ""20824105"", ""26746496"", ""36856210"", ""11584809"", ""20879311"", ""18187364""]","[""ACCOUNTANT"", ""INFORMATION-TECHNOLOGY""]",True
BD-E-019,"[""83816738"", ""20824105"", ""17688766"", ""31243710"", ""20879311"", ""36856210"", ""16186411"", ""11584809"", ""27058381"", ""27770859""]","[""ACCOUNTANT"", ""INFORMATION-TECHNOLOGY""]",True
BD-E-020,"[""83816738"", ""17688766"", ""31243710"", ""20824105"", ""36856210"", ""20879311"", ""16186411"", ""11584809"", ""57002858"", ""10641230""]","[""ACCOUNTANT"", ""INFORMATION-TECHNOLOGY""]",True
BA-101,"[""30223363"", ""11020140"", ""16186411"", ""25397102"", ""27606527"", ""11963737"", ""26746496"", ""51363762"", ""14871762"", ""31217840""]",[],False
BA-102,"[""30223363"", ""25397102"", ""29208172"", ""32531824"", ""14871762"", ""28697203"", ""31217840"", ""56792999"", ""11963737"", ""42156237""]",[],False
BA-103,"[""25397102"", ""28697203"", ""30223363"", ""56792999"", ""14871762"", ""31217840"", ""29208172"", ""11020140"", ""32531824"", ""17823436""]",[],False
BA-104,"[""25397102"", ""14871762"", ""56792999"", ""30223363"", ""31217840"", ""11020140"", ""32531824"", ""42156237"", ""36805025"", ""29208172""]",[],False
BA-105,"[""25397102"", ""30223363"", ""11020140"", ""11963737"", ""29208172"", ""14871762"", ""32531824"", ""31217840"", ""16186411"", ""26341645""]",[],False
BA-106,"[""25397102"", ""14871762"", ""29208172"", ""32531824"", ""36805025"", ""20427934"", ""14726000"", ""20748929"", ""14287992"", ""29014805""]","[""BUSINESS-DEVELOPMENT""]",True
BA-107,"[""28697203"", ""25397102"", ""56792999"", ""30223363"", ""14871762"", ""29208172"", ""31217840"", ""11020140"", ""13964744"", ""32531824""]",[],False
BA-108,"[""25397102"", ""14871762"", ""30223363"", ""42156237"", ""56792999"", ""28697203"", ""31217840"", ""11020140"", ""29208172"", ""13964744""]",[],False
BA-109,"[""11020140"", ""30223363"", ""16186411"", ""25397102"", ""27606527"", ""26746496"", ""11963737"", ""26341645"", ""31217840"", ""29208172""]",[],False
BA-110,"[""25397102"", ""30223363"", ""29208172"", ""14871762"", ""56792999"", ""32531824"", ""28697203"", ""31217840"", ""11963737"", ""17823436""]",[],False
BA-111,"[""30223363"", ""25397102"", ""11020140"", ""31217840"", ""14871762"", ""56792999"", ""28697203"", ""29208172"", ""32531824"", ""13964744""]",[],False
BA-112,"[""25397102"", ""30223363"", ""14871762"", ""42156237"", ""56792999"", ""28697203"", ""31217840"", ""21156767"", ""29208172"", ""11020140""]",[],False
BA-113,"[""30223363"", ""11020140"", ""25397102"", ""16186411"", ""27606527"", ""31217840"", ""29208172"", ""28697203"", ""11963737"", ""26746496""]",[],False
BA-114,"[""25397102"", ""30223363"", ""29208172"", ""14871762"", ""56792999"", ""32531824"", ""28697203"", ""31217840"", ""11963737"", ""17823436""]",[],False
BA-115,"[""25397102"", ""30223363"", ""56792999"", ""31217840"", ""29208172"", ""14871762"", ""32531824"", ""28697203"", ""11020140"", ""17823436""]",[],False
BA-116,"[""25397102"", ""30223363"", ""14871762"", ""42156237"", ""56792999"", ""28697203"", ""31217840"", ""21156767"", ""11020140"", ""29208172""]",[],False
BA-117,"[""30223363"", ""11020140"", ""16186411"", ""25397102"", ""27606527"", ""26746496"", ""28697203"", ""11963737"", ""29208172"", ""13964744""]",[],False
BA-118,"[""25397102"", ""30223363"", ""14871762"", ""29208172"", ""56792999"", ""32531824"", ""31217840"", ""28697203"", ""17823436"", ""26341645""]",[],False
BA-119,"[""30223363"", ""25397102"", ""28697203"", ""56792999"", ""14871762"", ""11020140"", ""31217840"", ""29208172"", ""32531824"", ""13964744""]",[],False
BA-120,"[""25397102"", ""30223363"", ""14871762"", ""42156237"", ""56792999"", ""28697203"", ""31217840"", ""21156767"", ""11020140"", ""29208172""]",[],False
BI001,"[""42156237"", ""28790806"", ""30223363"", ""28998957"", ""21866029"", ""21156767"", ""18448085"", ""25397102"", ""14871762"", ""20748929""]",[],False
BI002,"[""42156237"", ""21156767"", ""28790806"", ""30223363"", ""14408510"", ""28998957"", ""21866029"", ""11963737"", ""24610685"", ""30863060""]",[],False
BI003,"[""42156237"", ""28790806"", ""21156767"", ""30223363"", ""28998957"", ""14871762"", ""21866029"", ""12351749"", ""14408510"", ""24610685""]",[],False
BI004,"[""42156237"", ""21866029"", ""28790806"", ""14871762"", ""21156767"", ""25397102"", ""30223363"", ""20748929"", ""28998957"", ""14408510""]",[],False
BI005,"[""42156237"", ""21156767"", ""28790806"", ""21866029"", ""30223363"", ""28998957"", ""14408510"", ""14871762"", ""24610685"", ""11020140""]",[],False
BI006,"[""42156237"", ""28790806"", ""21866029"", ""14871762"", ""30223363"", ""25397102"", ""14408510"", ""20748929"", ""17823436"", ""28998957""]",[],False
BI007,"[""42156237"", ""28790806"", ""21866029"", ""30223363"", ""14871762"", ""21156767"", ""25397102"", ""28998957"", ""20748929"", ""17823436""]",[],False
BI008,"[""42156237"", ""28790806"", ""21866029"", ""21156767"", ""14871762"", ""14408510"", ""30223363"", ""28998957"", ""20748929"", ""25397102""]",[],False
BI009,"[""42156237"", ""28790806"", ""21156767"", ""21866029"", ""28998957"", ""30223363"", ""14871762"", ""14408510"", ""25397102"", ""11887930""]",[],False
BI010,"[""25397102"", ""14871762"", ""36805025"", ""29208172"", ""20427934"", ""17115815"", ""20748929"", ""14726000"", ""14287992"", ""32531824""]","[""BUSINESS-DEVELOPMENT""]",True
BI011,"[""39166680"", ""28790806"", ""42156237"", ""28998957"", ""30223363"", ""25397102"", ""21866029"", ""14408510"", ""14871762"", ""17823436""]",[],False
BI012,"[""28790806"", ""39166680"", ""42156237"", ""28998957"", ""14408510"", ""30223363"", ""17823436"", ""11020140"", ""21156767"", ""14871762""]",[],False
BI013,"[""28790806"", ""42156237"", ""14408510"", ""28998957"", ""21156767"", ""98348532"", ""30223363"", ""39166680"", ""11020140"", ""17823436""]",[],False
BI014,"[""14871762"", ""25397102"", ""20748929"", ""17115815"", ""36805025"", ""29208172"", ""14726000"", ""20427934"", ""32531824"", ""14070138""]","[""BUSINESS-DEVELOPMENT""]",True
BI015,"[""28790806"", ""42156237"", ""39166680"", ""21156767"", ""28998957"", ""14408510"", ""30223363"", ""12351749"", ""17823436"", ""98348532""]",[],False
BI016,"[""42156237"", ""28790806"", ""39166680"", ""28998957"", ""14408510"", ""21866029"", ""21156767"", ""25397102"", ""30223363"", ""11020140""]",[],False
BI017,"[""28790806"", ""42156237"", ""28998957"", ""39166680"", ""14408510"", ""14871762"", ""17823436"", ""21156767"", ""30223363"", ""98348532""]",[],False
BI018,"[""28790806"", ""42156237"", ""39166680"", ""28998957"", ""14408510"", ""21156767"", ""21866029"", ""14871762"", ""98348532"", ""36805025""]",[],False
BI019,"[""28790806"", ""14408510"", ""28998957"", ""42156237"", ""39166680"", ""14871762"", ""12351749"", ""36805025"", ""21156767"", ""17823436""]",[],False
BI020,"[""14871762"", ""20748929"", ""25397102"", ""36805025"", ""29208172"", ""17115815"", ""20427934"", ""14726000"", ""32531824"", ""14055971""]","[""BUSINESS-DEVELOPMENT""]",True
CA001,"[""20824105"", ""83816738"", ""10089434"", ""57002858"", ""21780877"", ""21283365"", ""27058381"", ""33381211"", ""17688766"", ""27295996""]","[""INFORMATION-TECHNOLOGY""]",True
CA002,"[""20824105"", ""10089434"", ""83816738"", ""57002858"", ""21780877"", ""29051656"", ""27058381"", ""17688766"", ""24913648"", ""21283365""]","[""INFORMATION-TECHNOLOGY""]",True
CA003,"[""20824105"", ""10089434"", ""83816738"", ""21780877"", ""57002858"", ""11584809"", ""13477922"", ""27058381"", ""21283365"", ""26768723""]","[""INFORMATION-TECHNOLOGY""]",True
CA004,"[""20824105"", ""10089434"", ""21283365"", ""17688766"", ""27058381"", ""21780877"", ""57002858"", ""27770859"", ""20408458"", ""17641670""]","[""INFORMATION-TECHNOLOGY""]",True
CA005,"[""20824105"", ""29051656"", ""83816738"", ""11005406"", ""10089434"", ""21297521"", ""98300955"", ""37335325"", ""71422121"", ""21366189""]",[],False
CA006,"[""20824105"", ""36856210"", ""10089434"", ""57002858"", ""21283365"", ""27295996"", ""24913648"", ""29051656"", ""18187364"", ""10247517""]","[""INFORMATION-TECHNOLOGY""]",True
CA007,"[""20824105"", ""83816738"", ""57002858"", ""33381211"", ""10089434"", ""21283365"", ""23864648"", ""10247517"", ""11584809"", ""15802627""]","[""INFORMATION-TECHNOLOGY""]",True
CA008,"[""20824105"", ""33381211"", ""21283365"", ""10553553"", ""57002858"", ""10089434"", ""27295996"", ""11957080"", ""11584809"", ""13385306""]","[""INFORMATION-TECHNOLOGY""]",True
CA009,"[""20824105"", ""18187364"", ""10089434"", ""36856210"", ""29051656"", ""21283365"", ""20237244"", ""27058381"", ""17688766"", ""75286906""]","[""ACCOUNTANT"", ""INFORMATION-TECHNOLOGY""]",True
CA010,"[""20824105"", ""83816738"", ""10089434"", ""57002858"", ""27295996"", ""36856210"", ""21283365"", ""70089206"", ""33381211"", ""10247517""]","[""INFORMATION-TECHNOLOGY""]",True
CA011,"[""20824105"", ""10089434"", ""57002858"", ""29051656"", ""23864648"", ""21283365"", ""10247517"", ""33381211"", ""17688766"", ""24913648""]","[""INFORMATION-TECHNOLOGY""]",True
CA012,"[""20824105"", ""33381211"", ""21283365"", ""57002858"", ""23864648"", ""27295996"", ""10553553"", ""83816738"", ""28697203"", ""38753827""]","[""INFORMATION-TECHNOLOGY""]",True
CA013,"[""20824105"", ""29051656"", ""10089434"", ""57002858"", ""20408458"", ""10247517"", ""28897981"", ""83816738"", ""36434348"", ""10553553""]","[""INFORMATION-TECHNOLOGY""]",True
CA014,"[""20824105"", ""57002858"", ""21283365"", ""29051656"", ""83816738"", ""10089434"", ""11584809"", ""79541391"", ""10247517"", ""21780877""]","[""INFORMATION-TECHNOLOGY""]",True
CA015,"[""20824105"", ""57002858"", ""83816738"", ""10089434"", ""27295996"", ""33381211"", ""21283365"", ""36856210"", ""20408458"", ""11584809""]","[""INFORMATION-TECHNOLOGY""]",True
CA016,"[""20824105"", ""36856210"", ""10089434"", ""83816738"", ""57002858"", ""21283365"", ""52246737"", ""29051656"", ""70089206"", ""10247517""]","[""INFORMATION-TECHNOLOGY""]",True
CA017,"[""21297521"", ""20824105"", ""47919212"", ""44115326"", ""11005406"", ""32563518"", ""21366189"", ""57002858"", ""33381211"", ""21283365""]",[],False
CA018,"[""20824105"", ""10089434"", ""57002858"", ""29051656"", ""33381211"", ""23864648"", ""21283365"", ""36856210"", ""83816738"", ""11584809""]","[""INFORMATION-TECHNOLOGY""]",True
CA019,"[""20824105"", ""10553553"", ""29051656"", ""57002858"", ""10089434"", ""21283365"", ""10247517"", ""36856210"", ""28697203"", ""11584809""]","[""FINANCE"", ""INFORMATION-TECHNOLOGY""]",True
CA020,"[""10554236"", ""20824105"", ""62809577"", ""21297521"", ""75286906"", ""59403481"", ""21853199"", ""12802330"", ""50222417"", ""21283365""]","[""ACCOUNTANT""]",True
CL001,"[""20824105"", ""83816738"", ""10089434"", ""57002858"", ""21283365"", ""27295996"", ""33381211"", ""10247517"", ""21780877"", ""70089206""]","[""INFORMATION-TECHNOLOGY""]",True
CL002,"[""83816738"", ""20824105"", ""10089434"", ""57002858"", ""10247517"", ""21780877"", ""27295996"", ""33381211"", ""21283365"", ""11584809""]","[""INFORMATION-TECHNOLOGY""]",True
CL003,"[""83816738"", ""20824105"", ""10089434"", ""57002858"", ""10247517"", ""21780877"", ""27295996"", ""21283365"", ""70089206"", ""33381211""]","[""INFORMATION-TECHNOLOGY""]",True
CL004,"[""83816738"", ""20824105"", ""10089434"", ""21283365"", ""57002858"", ""21780877"", ""29051656"", ""27295996"", ""33381211"", ""10247517""]","[""INFORMATION-TECHNOLOGY""]",True
CL005,"[""20824105"", ""83816738"", ""57002858"", ""10089434"", ""21283365"", ""10247517"", ""33381211"", ""21780877"", ""27295996"", ""29051656""]","[""INFORMATION-TECHNOLOGY""]",True
CL006,"[""83816738"", ""10089434"", ""20824105"", ""57002858"", ""21283365"", ""10247517"", ""27295996"", ""21780877"", ""33381211"", ""70089206""]","[""INFORMATION-TECHNOLOGY""]",True
CL007,"[""83816738"", ""20824105"", ""10089434"", ""57002858"", ""21283365"", ""33381211"", ""10247517"", ""21780877"", ""27295996"", ""70089206""]","[""INFORMATION-TECHNOLOGY""]",True
CL008,"[""20824105"", ""83816738"", ""10089434"", ""57002858"", ""21283365"", ""33381211"", ""10247517"", ""27295996"", ""21780877"", ""29051656""]","[""INFORMATION-TECHNOLOGY""]",True
CL009,"[""83816738"", ""20824105"", ""10089434"", ""57002858"", ""21283365"", ""33381211"", ""10247517"", ""27295996"", ""70089206"", ""29051656""]","[""INFORMATION-TECHNOLOGY""]",True
CL010,"[""20824105"", ""83816738"", ""10089434"", ""57002858"", ""33381211"", ""36856210"", ""10247517"", ""21283365"", ""29051656"", ""11584809""]","[""INFORMATION-TECHNOLOGY""]",True
CL011,"[""20824105"", ""83816738"", ""10089434"", ""57002858"", ""21283365"", ""33381211"", ""29051656"", ""10247517"", ""36856210"", ""21780877""]","[""INFORMATION-TECHNOLOGY""]",True
CL012,"[""20824105"", ""83816738"", ""10089434"", ""57002858"", ""21283365"", ""36856210"", ""10247517"", ""17688766"", ""21780877"", ""24913648""]","[""INFORMATION-TECHNOLOGY""]",True
CL013,"[""20824105"", ""83816738"", ""22605864"", ""10089434"", ""57002858"", ""21283365"", ""10247517"", ""36856210"", ""21780877"", ""33381211""]","[""ENGINEERING"", ""INFORMATION-TECHNOLOGY""]",True
CL014,"[""20824105"", ""83816738"", ""10089434"", ""57002858"", ""21283365"", ""36856210"", ""10247517"", ""33381211"", ""21780877"", ""52246737""]","[""INFORMATION-TECHNOLOGY""]",True
CL015,"[""20824105"", ""83816738"", ""10089434"", ""57002858"", ""10247517"", ""36856210"", ""21283365"", ""21780877"", ""17688766"", ""24913648""]","[""INFORMATION-TECHNOLOGY""]",True
CL016,"[""20824105"", ""83816738"", ""57002858"", ""22605864"", ""10089434"", ""10247517"", ""36856210"", ""21283365"", ""47919212"", ""24913648""]","[""ENGINEERING"", ""INFORMATION-TECHNOLOGY""]",True
CL017,"[""20824105"", ""83816738"", ""57002858"", ""10089434"", ""21283365"", ""33381211"", ""10247517"", ""17688766"", ""27295996"", ""36856210""]","[""INFORMATION-TECHNOLOGY""]",True
CL018,"[""20824105"", ""83816738"", ""57002858"", ""10089434"", ""21283365"", ""33381211"", ""36856210"", ""10247517"", ""21780877"", ""17688766""]","[""INFORMATION-TECHNOLOGY""]",True
CL019,"[""20824105"", ""83816738"", ""10089434"", ""57002858"", ""21283365"", ""36856210"", ""33381211"", ""17688766"", ""21780877"", ""11584809""]","[""INFORMATION-TECHNOLOGY""]",True
CL020,"[""20824105"", ""22605864"", ""47919212"", ""83816738"", ""57002858"", ""10089434"", ""33381211"", ""21283365"", ""10247517"", ""64468610""]","[""ENGINEERING"", ""INFORMATION-TECHNOLOGY""]",True
CW-001,"[""20210676"", ""18488289"", ""33542483"", ""19053815"", ""80679862"", ""25525152"", ""20628003"", ""31929166"", ""27419236"", ""17562754""]","[""DIGITAL-MEDIA""]",True
CW-002,"[""33542483"", ""18488289"", ""20210676"", ""80679862"", ""18354623"", ""19053815"", ""16536141"", ""18442517"", ""17562754"", ""20628003""]","[""DIGITAL-MEDIA""]",True
CW-003,"[""20210676"", ""33542483"", ""18488289"", ""11677012"", ""80679862"", ""70196518"", ""18354623"", ""17562754"", ""16536141"", ""19053815""]","[""DIGITAL-MEDIA""]",True
